AgriDemand,CommercialDemand,Country,CurrentHVLineDist,CurrentMVLineDist,EducationDemand,GHI,GridCellArea,HealthDemand,HydropowerDist,IsUrban,NightLights,PerCapitaDemand,PlannedHVLineDist,PlannedMVLineDist,Pop,ResidentialDemandTierCustom,RoadDist,SubstationDist,TransformerDist,TravelHours,X_deg,Y_deg,id,Admin1,Cat_1,Cat_2,Cat_3,Unc,Prim,Sec,GridPenalty,WindCF,PopStartYear,ElecPopCalib,Pop2025,Pop2030,Pop2020,ElecStart,GridDistCalibElec,FinalElecCode2020,Commercial_Multiplier,MVConnectDist,NewConnections2025,NumPeoplePerHH,HealthDemand2020,HealthDemand2025,EducationDemand2020,EducationDemand2025,CommercialDemand2025,AgriDemand2025,EnergyPerSettlement2025,TotalEnergyPerCell,Tier,AverageToPeak,MG_PV_Hybrid2025,MG_Wind_Hybrid2025,MG_Hydro2025,SA_PV2025,Grid2025,MinGridDist2025,ElectrificationOrder2025,MinimumOverall2025,MinimumOverallLCOE2025,MinimumOverallCode2025,InvestmentCost2025,ElecStatusIn2025,InvestmentCapita2025,FinalElecCode2025,NewCapacity2025,NewConnections2030,HealthDemand2030,EducationDemand2030,CommercialDemand2030,AgriDemand2030,EnergyPerSettlement2030,MG_PV_Hybrid2030,MG_Wind_Hybrid2030,MG_Hydro2030,SA_PV2030,Grid2030,MinGridDist2030,ElectrificationOrder2030,MinimumOverall2030,MinimumOverallLCOE2030,MinimumOverallCode2030,InvestmentCost2030,ElecStatusIn2030,InvestmentCapita2030,FinalElecCode2030,NewCapacity2030
13.176585,0.0,Sierra Leone,67.508,1.269,0.0,1965.0,0.009,0,27.44454,0,0.0,8.0625,35.714,1.269,12.57969,91.5,1.214,67.502,9999,2.53333,-11.53012,9.64941,978,Northern,0,0,0,0,0,0,1.0811572,0.00293323,15.534564,0.0,15.9336815,16.343052,15.534564,0,1.269,99,0.375,1.269,15.9336815,5.2,0,0,0.0,0.0,0.0,12.84653,141.31183,144.94244,1,0.3,13.28138,112.12909,99.0,0.64379156,99.0,0.0,0,SA_PV2025,0.64379156,3.0,701.5651,1,44.030323,3.0,0.079904914,1.4093708,0,0.0,4.2611446,1.1363052,16.760502,109.496155,208.33533,99.0,0.6425019,0.01,1.3719884,1,Grid2030,0.01,1.0,25222.113,1,17896.01,2.0,0.0076562595
65.882904,0.0,Sierra Leone,67.042,0.0,0.0,1962.1508,0.026,0,26.44947,0,0.0,8.0625,34.493,0.0,62.89843,91.5,0.0,67.036,9999,2.35879,-11.54317,9.64913,979,Northern,0,0,0,0,0,0,1.0811572,0.00176732,77.6728,0.0,79.66838,81.71523,77.6728,0,0.0,99,0.375,0.0,79.66838,5.2,0,0,0.0,0.0,0.0,64.23263,706.55896,724.712,1,0.3,3.381384,102.229095,99.0,0.6447264,99.0,0.0,0,SA_PV2025,0.6447264,3.0,3512.9182,1,44.094257,3.0,0.40010458,3.046853,0,0.0,9.21197,2.4565253,36.23375,62.536926,161.3761,99.0,0.6434349,0.01,0.0,1,Grid2030,0.01,1.0,19574.46,1,6424.4844,2.0,0.016551713
48.054443,0.0,Sierra Leone,98.932,1.346,0.0,1990.0,0.017,0,27.2423,0,0.0,8.0625,84.459,1.346,45.87759,91.5,1.505,98.942,9999,2.83333,-11.0359,9.64816,980,Northern,0,0,0,0,0,0,1.0811572,0.006103448,56.65389,0.0,58.10945,59.60241,56.65389,0,1.346,99,0.375,1.346,58.10945,5.2,0,0,0.0,0.0,0.0,46.850746,515.3582,528.5989,1,0.3,4.255186,103.10194,99.0,0.63570374,99.0,0.0,0,SA_PV2025,0.63570374,3.0,2526.435,1,43.477177,3.0,0.28774884,2.4929576,0,0.0,7.5373015,2.009947,29.646719,70.73029,169.56842,99.0,0.6344302,0.01,1.4552375,1,Grid2030,0.01,1.0,28225.037,1,11321.908,2.0,0.013542732
16.912523,0.0,Sierra Leone,65.968,5.633,0.0,1904.0,0.009,0,24.83288,0,0.0,8.0625,13.663,5.633,16.14639,91.5,14.494,65.948,9999,3.16667,-11.87181,9.64775,981,Northern,0,0,0,0,0,0,1.0606391,9.17e-07,19.939056,0.0,20.451332,20.976772,19.939056,0,5.633,99,0.3375,0.0,20.451332,5.2,0,0,0.0,0.0,0.0,16.488888,181.37776,186.03775,1,0.3,10.512471,109.356064,99.0,0.6644172,99.0,0.0,0,SA_PV2025,0.6644172,3.0,929.3281,1,45.440956,3.0,0.10584603,1.525439,0,0.0,4.1508627,1.2298852,17.6796,105.124916,203.96233,99.0,0.66308624,99.0,0.0,0,SA_PV2030,0.66308624,3.0,90.58525,1,59.383068,3.0,0.010317227
27.23856,0.0,Sierra Leone,64.693,1.568,0.0,1950.0,0.009,0,21.02269,0,0.0,8.0625,26.809,1.568,26.00466,91.5,1.564,64.682,9999,2.96667,-11.63179,9.64775,982,Northern,0,0,0,0,0,0,1.0811572,0.003619839,32.112957,0.0,32.93801,33.78426,32.112957,0,1.568,99,0.375,1.568,32.93801,5.2,0,0,0.0,0.0,0.0,26.55627,292.119,299.62415,1,0.3,6.7811813,105.62793,99.0,0.6487438,99.0,0.0,0,SA_PV2025,0.6487438,3.0,1461.4271,1,44.36902,3.0,0.16644956,1.8462487,0,0.0,5.582018,1.4885381,21.955936,87.32715,186.16527,99.0,0.6474442,0.01,1.6952544,1,Grid2030,0.01,1.0,28262.633,1,15308.139,2.0,0.010029553
224.00188,840.0071,Sierra Leone,67.608,2.325,0.0,1966.0,0.052,0,28.36883,0,0.0,8.0625,36.468,2.325,213.85466,91.5,2.278,67.603,9999,2.48333,-11.52067,9.64719,983,Northern,0,0,0,0,0,0,1.0811572,0.003089856,264.08752,0.0,270.8725,277.8318,264.08752,0,2.325,99,0.375,0.0,270.8725,5.2,0,0,0.0,0.0,818.96606,218.39095,3221.2664,3304.0278,1,0.3,1.1818833,100.029594,99.0,0.6434641,99.0,0.0,0,SA_PV2025,0.6434641,3.0,15984.355,1,59.010628,3.0,1.8205416,7.959301,0,0.0,24.06445,6.4171863,94.653496,35.022274,133.86145,99.0,0.6421751,99.0,0.0,0,SA_PV2030,0.6421751,3.0,469.68335,1,59.010628,3.0,0.053494684
30.496147,0.0,Sierra Leone,69.616,4.468,0.0,1969.0,0.009,0,27.27899,0,0.0,8.0625,41.188,4.468,29.11468,91.5,4.498,69.612,9999,3.05,-11.47178,9.64775,984,Northern,0,0,0,0,0,0,1.0811572,0.001545349,35.9535,0.0,36.877224,37.824677,35.9535,0,4.468,99,0.3375,0.0,36.877224,5.2,0,0,0.0,0.0,0.0,29.73226,327.05487,335.4576,1,0.3,6.125249,104.972,99.0,0.6424837,99.0,0.0,0,SA_PV2025,0.6424837,3.0,1620.4175,1,43.940876,3.0,0.1845578,1.9474556,0,0.0,5.2992096,1.5701362,22.570707,85.71185,184.54997,99.0,0.64119667,99.0,0.0,0,SA_PV2030,0.64119667,3.0,111.82823,1,57.422733,3.0,0.0127367005
253.68777,856.1962,Sierra Leone,67.693,10.573,0.0,1925.0,0.069,0,25.34419,0,0.0,8.0625,13.765,10.573,242.19579,91.5,16.623,67.671,9999,3.1,-11.93057,9.64618,985,Northern,0,0,0,0,0,0,1.0606391,0.000880634,299.08575,0.0,306.76993,314.6515,299.08575,0,10.573,99,0.3375,0.0,306.76993,5.2,0,0,0.0,0.0,834.7497,247.33325,3555.4155,3646.7617,1,0.3,1.1743371,100.01793,99.0,0.65716904,99.0,0.0,0,SA_PV2025,0.65716904,3.0,18018.209,1,58.735256,3.0,2.052188,8.881583,0,0.0,24.167622,7.1607766,102.936165,35.165264,134.00267,99.0,0.65585256,99.0,0.0,0,SA_PV2030,0.65585256,3.0,521.66205,1,58.735256,3.0,0.05941481
26.35316,0.0,Sierra Leone,66.825,0.0,0.0,1962.3219,0.009,0,26.6686,0,0.0,8.0625,34.409,0.0,25.15937,91.5,0.0,66.819,9999,2.36878,-11.54262,9.64691,986,Northern,0,0,0,0,0,0,1.0811572,0.002746062,31.069117,0.0,31.86735,32.686092,31.069117,0,0.0,99,0.375,0.0,31.86735,5.2,0,0,0.0,0.0,0.0,25.69305,282.62357,289.88477,1,0.3,6.9862404,105.833954,99.0,0.6446701,99.0,0.0,0,SA_PV2025,0.6446701,3.0,1405.0446,1,44.090412,3.0,0.16002786,1.8187412,0,0.0,5.4988503,1.4663601,21.62881,88.425446,187.26462,99.0,0.64337873,0.01,0.0,1,Grid2030,0.01,1.0,16350.116,1,8989.798,2.0,0.009880122
174.98384,656.18945,Sierra Leone,82.978,0.531,0.0,1937.0,0.035,0,5.66135,0,0.0,8.0625,14.479,0.531,167.05713,91.5,0.0,83.323,9999,2.48333,-12.21184,9.64629,987,Northern,0,0,0,0,0,0,1.0811572,0.000463192,206.29759,0.0,211.59782,217.03423,206.29759,0,0.531,99,0.375,0.531,211.59782,5.2,0,0,0.0,0.0,639.7528,170.60074,2516.361,2581.0117,1,0.3,1.3139286,100.15752,99.0,0.65309775,99.0,0.0,0,SA_PV2025,0.65309775,3.0,12673.464,1,59.89411,3.0,1.4434469,6.436406,0,0.0,19.460072,5.1893525,76.54295,37.979233,136.81664,99.0,0.6517895,0.01,0.5740945,1,Grid2030,0.01,1.0,29659.303,1,4608.053,2.0,0.034965105
27.23856,0.0,Sierra Leone,63.888,10.259,0.0,1933.0,0.009,0,20.19604,0,0.0,8.0625,17.486,10.259,26.00466,91.5,2.697,63.872,9999,3.76667,-11.7643,9.64608,988,Northern,0,0,0,0,0,0,1.0811572,0.009976169,32.112957,0.0,32.93801,33.78426,32.112957,0,10.259,99,0.3375,0.0,32.93801,5.2,0,0,0.0,0.0,0.0,26.55627,292.119,299.62415,1,0.3,6.7843394,105.62793,99.0,0.6544492,99.0,0.0,0,SA_PV2025,0.6544492,3.0,1474.2798,1,44.759224,3.0,0.16791342,1.8462487,0,0.0,5.023816,1.4885381,21.397736,89.601746,188.43915,99.0,0.6531382,99.0,0.0,0,SA_PV2030,0.6531382,3.0,107.9911,1,58.49217,3.0,0.01229967
817.15674,2757.904,Sierra Leone,63.617,6.276,0.0,1934.862,0.078,0,19.53117,0,0.0,8.0625,19.743,6.276,780.1398,91.5,1.255,63.602,9999,3.20198,-11.728,9.64506,989,Northern,0,0,0,0,0,0,1.070245,0.02641527,963.38873,0.0,988.1403,1013.5278,963.38873,0,6.276,99,0.3375,0.0,988.1403,5.2,0,0,0.0,0.0,2688.8223,796.6881,11452.392,11746.628,1,0.3,0.70143133,1.1018869,99.0,0.6538194,99.0,0.0,0,SA_PV2025,0.6538194,3.0,57742.844,1,58.43588,3.0,6.576634,26.387465,0,0.0,71.802765,21.274893,305.82657,20.57766,21.016579,99.0,0.6525096,99.0,0.0,0,SA_PV2030,0.6525096,3.0,1541.9746,1,58.43588,3.0,0.17562354
29.163969,0.0,Sierra Leone,74.66,2.081,0.0,1934.0,0.009,0,9.13816,0,0.0,8.0625,15.332,2.081,27.84285,91.5,14.971,74.635,9999,3.21667,-12.0785,9.64525,990,Northern,0,0,0,0,0,0,1.0606391,0.001033184,34.382927,0.0,35.266296,36.172367,34.382927,0,2.081,99,0.3375,0.0,35.266296,5.2,0,0,0.0,0.0,0.0,28.433453,312.76797,320.80365,1,0.3,6.3791113,105.2227,99.0,0.65411085,99.0,0.0,0,SA_PV2025,0.65411085,3.0,1577.676,1,44.736084,3.0,0.17968975,1.9060675,0,0.0,5.1865883,1.536767,22.091024,87.25556,186.09297,99.0,0.6528005,99.0,0.0,0,SA_PV2030,0.6528005,3.0,111.43238,1,58.461926,3.0,0.012691615
27.23856,0.0,Sierra Leone,64.477,1.999,0.0,1942.0,0.009,0,21.74696,0,0.0,8.0625,27.215,1.999,26.00466,91.5,1.784,64.467,9999,3.08333,-11.62346,9.64441,991,Northern,0,0,0,0,0,0,1.0811572,0.000280139,32.112957,0.0,32.93801,33.78426,32.112957,0,1.999,99,0.3375,1.999,32.93801,5.2,0,0,0.0,0.0,0.0,26.55627,292.119,299.62415,1,0.3,6.7843394,105.62793,99.0,0.65141624,99.0,0.0,0,SA_PV2025,0.65141624,3.0,1467.4474,1,44.551792,3.0,0.16713524,1.8462487,0,0.0,5.023816,1.4885381,21.397736,89.601746,188.43915,99.0,0.6501113,0.01,2.1612332,1,Grid2030,0.01,1.0,31523.914,1,17074.574,2.0,0.009774565
24.027216,0.0,Sierra Leone,104.772,0.651,0.0,1996.0,0.009,0,34.21236,0,0.0,8.0625,91.832,0.651,22.93879,91.5,0.901,104.783,9999,2.48333,-10.9634,9.64275,992,Northern,0,0,0,0,0,0,1.070245,0.004294235,28.326939,0.0,29.05472,29.801199,28.326939,0,0.651,99,0.375,0.651,29.05472,5.2,0,0,0.0,0.0,0.0,23.425367,257.67905,264.29938,1,0.3,7.5990663,106.44678,99.0,0.63379276,99.0,0.0,0,SA_PV2025,0.63379276,3.0,1259.4199,1,43.346485,3.0,0.1434419,1.7464787,0,0.0,5.2803693,1.4080985,20.769451,91.46942,190.3086,99.0,0.6325231,0.01,0.69672954,1,Grid2030,0.01,1.0,21105.498,1,12084.601,2.0,0.009487563
50.737556,0.0,Sierra Leone,64.19,5.919,0.0,1923.2642,0.009,0,23.22949,0,0.0,8.0625,14.151,5.919,48.43916,91.5,9.004,64.172,9999,4.46352,-11.82181,9.64191,993,Northern,0,0,0,0,0,0,1.070245,0.002293573,59.817154,0.0,61.353985,62.9303,59.817154,0,5.919,99,0.3,0.0,61.353985,5.2,0,0,0.0,0.0,0.0,49.466652,544.1332,558.1131,1,0.3,3.9266617,102.770256,99.0,0.65776217,99.0,0.0,0,SA_PV2025,0.65776217,3.0,2760.0583,1,44.9858,3.0,0.31435743,2.5763168,0,0.0,6.2314663,2.0771554,29.080175,69.96645,168.80386,99.0,0.6564445,99.0,0.0,0,SA_PV2030,0.6564445,3.0,147.50613,1,57.254658,3.0,0.016800243
29.163969,0.0,Sierra Leone,90.837,4.729,0.0,1939.0,0.009,0,17.12866,0,0.0,8.0625,14.911,4.729,27.84285,91.5,4.213,98.474,9999,3.1,-12.41103,9.64108,994,Northern,0,0,0,0,0,0,1.0811572,0.000582519,34.382927,0.0,35.266296,36.172367,34.382927,0,4.729,99,0.3375,0.0,35.266296,5.2,0,0,0.0,0.0,0.0,28.433453,312.76797,320.80365,1,0.3,6.3791113,105.2227,99.0,0.65242416,99.0,0.0,0,SA_PV2025,0.65242416,3.0,1573.6077,1,44.620724,3.0,0.1792264,1.9060675,0,0.0,5.1865883,1.536767,22.091024,87.25556,186.09297,99.0,0.65111715,99.0,0.0,0,SA_PV2030,0.65111715,3.0,111.145035,1,58.311172,3.0,0.012658888
245.14703,827.3712,Sierra Leone,63.009,4.236,0.0,1937.0,0.035,0,20.06758,0,0.0,8.0625,20.798,4.236,234.04195,91.5,0.0,62.995,9999,3.1,-11.70888,9.63941,995,Northern,0,0,0,0,0,0,1.0811572,0.001785308,289.01663,0.0,296.44208,304.05832,289.01663,0,4.236,99,0.3375,0.0,296.44208,5.2,0,0,0.0,0.0,806.6467,239.00644,3435.7175,3523.9885,1,0.3,1.0976195,99.94121,99.0,0.65309775,99.0,0.0,0,SA_PV2025,0.65309775,3.0,17303.734,1,58.37138,3.0,1.9708126,8.61624,0,0.0,23.445595,6.9468427,99.86086,32.385597,131.223,99.0,0.6517895,99.0,0.0,0,SA_PV2030,0.6517895,3.0,502.94177,1,58.37138,3.0,0.057282664
844.3953,3166.4824,Sierra Leone,63.521,0.0,0.0,1951.0,0.086,0,21.14411,0,0.0,8.0625,26.003,0.0,806.1445,91.5,0.0,63.509,9999,2.76667,-11.64971,9.63958,996,Northern,0,0,0,0,0,0,1.070245,0.009884154,995.5017,0.0,1021.0783,1047.312,995.5017,0,0.0,99,0.375,0.0,1021.0783,5.2,0,0,0.0,0.0,3087.1665,823.2444,12142.8545,12454.831,1,0.3,0.6860051,99.53275,99.0,0.6484113,99.0,0.0,0,SA_PV2025,0.6484113,3.0,60717.73,1,59.464325,3.0,6.915459,27.233711,0,0.0,82.339424,21.95718,323.8684,20.143951,118.98208,99.0,0.64711237,0.01,0.0,1,Grid2030,0.01,1.0,60184.23,1,2209.9165,2.0,0.1479443
81.715675,0.0,Sierra Leone,63.59,0.0,0.0,1951.0,0.017,0,21.22184,0,0.0,8.0625,26.288,0.0,78.01398,91.5,0.0,63.578,9999,2.76667,-11.64679,9.63983,997,Northern,0,0,0,0,0,0,1.070245,0.008878269,96.338875,0.0,98.81403,101.352776,96.338875,0,0.0,99,0.375,0.0,98.81403,5.2,0,0,0.0,0.0,0.0,79.668816,876.35693,898.87244,1,0.3,2.7591267,101.60587,99.0,0.6484113,99.0,0.0,0,SA_PV2025,0.6484113,3.0,4382.034,1,44.346275,3.0,0.49909273,3.5387464,0,0.0,10.699179,2.8531144,42.083435,53.93332,152.77144,99.0,0.64711237,0.01,0.0,1,Grid2030,0.01,1.0,19698.291,1,5566.4604,2.0,0.01922387
87.49192,328.0947,Sierra Leone,86.143,5.295,0.0,1935.0,0.026,0,11.37912,0,0.0,8.0625,13.393,5.295,83.52856,91.5,5.082,86.593,9999,2.65,-12.2649,9.63886,998,Northern,0,0,0,0,0,0,1.070245,0.001357302,103.14879,0.0,105.798904,108.517105,103.14879,0,5.295,99,0.375,0.0,105.798904,5.2,0,0,0.0,0.0,319.87637,85.30037,1258.1804,1290.5059,1,0.3,2.0614357,100.90503,99.0,0.65377283,99.0,0.0,0,SA_PV2025,0.65377283,3.0,6343.2812,1,59.95602,3.0,0.7224694,3.718203,0,0.0,11.241755,2.997801,44.217567,53.89946,152.73686,99.0,0.65246314,99.0,0.0,0,SA_PV2030,0.65246314,3.0,222.92865,1,59.95602,3.0,0.025390506
16.912523,0.0,Sierra Leone,63.241,9.384,0.0,1931.0,0.009,0,21.23643,0,0.0,8.0625,16.346,9.384,16.14639,91.5,3.823,63.224,9999,3.61667,-11.7743,9.63941,999,Northern,0,0,0,0,0,0,1.0811572,0.007925295,19.939056,0.0,20.451332,20.976772,19.939056,0,9.384,99,0.3375,0.0,20.451332,5.2,0,0,0.0,0.0,0.0,16.488888,181.37776,186.03775,1,0.3,10.512471,109.356064,99.0,0.6551271,99.0,0.0,0,SA_PV2025,0.6551271,3.0,916.3339,1,44.805584,3.0,0.10436605,1.525439,0,0.0,4.1508627,1.2298852,17.6796,105.124916,203.96233,99.0,0.65381473,99.0,0.0,0,SA_PV2030,0.65381473,3.0,89.31865,1,58.552753,3.0,0.010172967
29.163969,0.0,Sierra Leone,84.02,2.124,0.0,1935.0,0.009,0,8.2085,0,0.0,8.0625,13.628,2.124,27.84285,91.5,2.18,84.421,9999,2.56667,-12.23601,9.63858,1000,Northern,0,0,0,0,0,0,1.0811572,0.000614075,34.382927,0.0,35.266296,36.172367,34.382927,0,2.124,99,0.375,0.0,35.266296,5.2,0,0,0.0,0.0,0.0,28.433453,312.76797,320.80365,1,0.3,6.3791113,105.2227,99.0,0.65377283,99.0,0.0,0,SA_PV2025,0.65377283,3.0,1576.8607,1,44.712963,3.0,0.17959689,1.9060675,0,0.0,5.762876,1.536767,22.667313,85.041336,183.87874,99.0,0.65246314,99.0,0.0,0,SA_PV2030,0.65246314,3.0,114.28022,1,59.95602,3.0,0.013015971
30.496147,0.0,Sierra Leone,69.712,5.514,0.0,1968.0,0.009,0,24.42201,0,0.0,8.0625,43.096,5.514,29.11468,91.5,5.445,69.71,9999,2.88333,-11.44761,9.63775,1001,Northern,0,0,0,0,0,0,1.070245,0.003833064,35.9535,0.0,36.877224,37.824677,35.9535,0,5.514,99,0.375,0.0,36.877224,5.2,0,0,0.0,0.0,0.0,29.73226,327.05487,335.4576,1,0.3,6.125249,104.972,99.0,0.64281017,99.0,0.0,0,SA_PV2025,0.64281017,3.0,1621.2408,1,43.963203,3.0,0.18465157,1.9474556,0,0.0,5.8880105,1.5701362,23.159508,83.53685,182.37497,99.0,0.64152247,99.0,0.0,0,SA_PV2030,0.64152247,3.0,114.803795,1,58.950657,3.0,0.013075603
393.14746,1326.8727,Sierra Leone,84.239,3.535,0.0,1984.9215,0.06,0,12.74029,0,0.0,8.0625,67.579,3.535,375.33798,91.5,12.38,84.245,9999,3.18726,-11.21116,9.63703,1002,Northern,0,0,0,0,0,0,1.0606391,0.003059788,463.50204,0.0,475.41043,487.62476,463.50204,0,3.535,99,0.3375,0.0,475.41043,5.2,0,0,0.0,0.0,1293.6364,383.29965,5509.9326,5651.4946,1,0.3,0.91371006,99.76046,99.0,0.6373302,99.0,0.0,0,SA_PV2025,0.6373302,3.0,27080.393,1,56.96213,3.0,3.084327,13.214323,0,0.0,35.957413,10.654048,153.15195,27.445108,126.28323,99.0,0.63605344,99.0,0.0,0,SA_PV2030,0.63605344,3.0,752.716,1,56.96213,3.0,0.085730754
81.715675,0.0,Sierra Leone,64.328,3.861,0.0,1962.0,0.009,0,24.13326,0,0.0,8.0625,29.279,3.861,78.01398,91.5,3.638,64.32,9999,3.35,-11.59262,9.63691,1003,Northern,0,0,0,0,0,0,1.070245,0.03192242,96.338875,0.0,98.81403,101.352776,96.338875,0,3.861,99,0.3375,0.0,98.81403,5.2,0,0,0.0,0.0,0.0,79.668816,876.35693,898.87244,1,0.3,2.6499956,3.0536094,99.0,0.6447759,99.0,0.0,0,SA_PV2025,0.6447759,3.0,4357.4663,1,44.09765,3.0,0.49629456,3.5387464,0,0.0,9.629261,2.8531144,41.01352,53.00822,53.447857,99.0,0.6434843,99.0,0.0,0,SA_PV2030,0.6434843,3.0,203.92949,1,57.627605,3.0,0.023226593
30.496147,0.0,Sierra Leone,69.037,4.483,0.0,1968.6047,0.009,0,25.38032,0,0.0,8.0625,41.938,4.483,29.11468,91.5,4.378,69.034,9999,2.87016,-11.45844,9.63608,1004,Northern,0,0,0,0,0,0,1.0811572,0.00354291,35.9535,0.0,36.877224,37.824677,35.9535,0,4.483,99,0.375,0.0,36.877224,5.2,0,0,0.0,0.0,0.0,29.73226,327.05487,335.4576,1,0.3,6.125249,104.972,99.0,0.6426127,99.0,0.0,0,SA_PV2025,0.6426127,3.0,1620.7428,1,43.9497,3.0,0.18459485,1.9474556,0,0.0,5.8880105,1.5701362,23.159508,83.53685,182.37497,99.0,0.6413254,99.0,0.0,0,SA_PV2030,0.6413254,3.0,114.76853,1,58.932552,3.0,0.013071586
131.76581,494.1218,Sierra Leone,65.538,0.0,0.0,1964.2211,0.061,0,27.07241,0,0.0,8.0625,33.242,0.0,125.79686,91.5,0.0,65.531,9999,2.32965,-11.54857,9.63655,1005,Northern,0,0,0,0,0,0,1.0811572,0.004812856,155.3456,0.0,159.33676,163.43047,155.3456,0,0.0,99,0.375,0.0,159.33676,5.2,0,0,0.0,0.0,481.74472,128.46526,1894.8627,1943.5458,1,0.3,1.6846684,100.53238,99.0,0.64404684,99.0,0.0,0,SA_PV2025,0.64404684,3.0,9411.078,1,59.06407,3.0,1.0718768,5.0937066,0,0.0,15.400503,4.1068006,60.57531,47.768253,146.60742,99.0,0.6427567,0.01,0.0,1,Grid2030,0.01,1.0,25275.441,1,4962.0923,2.0,0.027671028
158.11897,592.94617,Sierra Leone,66.146,2.315,0.0,1964.5889,0.043,0,28.76669,0,0.0,8.0625,35.198,2.315,150.95622,91.5,2.097,66.14,9999,2.51074,-11.52712,9.63541,1006,Northern,0,0,0,0,0,0,1.0811572,0.002527949,186.41472,0.0,191.20412,196.11656,186.41472,0,2.315,99,0.375,0.0,191.20412,5.2,0,0,0.0,0.0,578.0937,154.15831,2273.8352,2332.255,1,0.3,1.4304937,100.278206,99.0,0.64392626,99.0,0.0,0,SA_PV2025,0.64392626,3.0,11291.179,1,59.053013,3.0,1.2860112,5.9124475,0,0.0,17.875916,4.766911,70.311935,41.22983,140.069,99.0,0.64263636,99.0,0.0,0,SA_PV2030,0.64263636,3.0,349.14786,1,59.053013,3.0,0.03976627
316.23795,1185.8923,Sierra Leone,66.193,2.588,0.0,1964.6311,0.061,0,29.02657,0,0.0,8.0625,35.44,2.588,301.91245,91.5,2.4,66.188,9999,2.54631,-11.52428,9.63489,1007,Northern,0,0,0,0,0,0,1.0811572,0.005039154,372.82944,0.0,382.40823,392.23312,372.82944,0,2.588,99,0.375,0.0,382.40823,5.2,0,0,0.0,0.0,1156.1874,308.31662,4547.6704,4664.51,1,0.3,0.99840415,99.846115,99.0,0.64391243,99.0,0.0,0,SA_PV2025,0.64391243,3.0,22581.873,1,59.051746,3.0,2.5719674,10.824895,0,0.0,32.728394,8.7275715,128.73169,29.94213,128.7813,99.0,0.64262253,99.0,0.0,0,SA_PV2030,0.64262253,3.0,639.22894,1,59.051746,3.0,0.07280512
27.23856,0.0,Sierra Leone,62.471,7.891,0.0,1935.0,0.009,0,20.89545,0,0.0,8.0625,17.854,7.891,26.00466,91.5,1.023,62.455,9999,3.41667,-11.7418,9.63441,1008,Northern,0,0,0,0,0,0,1.070245,0.004106612,32.112957,0.0,32.93801,33.78426,32.112957,0,7.891,99,0.3375,0.0,32.93801,5.2,0,0,0.0,0.0,0.0,26.55627,292.119,299.62415,1,0.3,6.7843394,105.62793,99.0,0.65377283,99.0,0.0,0,SA_PV2025,0.65377283,3.0,1472.756,1,44.712963,3.0,0.16773987,1.8462487,0,0.0,5.023816,1.4885381,21.397736,89.601746,188.43915,99.0,0.65246314,99.0,0.0,0,SA_PV2030,0.65246314,3.0,107.87948,1,58.431713,3.0,0.012286956
39.529747,0.0,Sierra Leone,65.717,1.498,0.0,1964.0,0.017,0,28.14504,0,0.0,8.0625,34.265,1.498,37.73906,91.5,1.297,65.711,9999,2.43333,-11.53637,9.63441,1009,Northern,0,0,0,0,0,0,1.0811572,0.00256247,46.60368,0.0,47.80103,49.029144,46.60368,0,1.498,99,0.375,1.498,47.80103,5.2,0,0,0.0,0.0,0.0,38.53958,423.9354,434.8272,1,0.3,5.0279794,103.87569,99.0,0.6441193,99.0,0.0,0,SA_PV2025,0.6441193,3.0,2105.7664,1,44.052742,3.0,0.23983672,2.228112,0,0.0,6.7365575,1.7964153,26.497126,77.3341,176.17326,99.0,0.642829,0.01,1.6195735,1,Grid2030,0.01,1.0,28921.08,1,12980.083,2.0,0.012103986
28.081964,0.0,Sierra Leone,83.857,3.762,0.0,1984.0,0.009,0,12.38045,0,0.0,8.0625,67.264,3.762,26.80986,91.5,13.476,83.863,9999,3.23333,-11.21342,9.63441,1010,Northern,0,0,0,0,0,0,1.0606391,0.011497945,33.107296,0.0,33.957893,34.830345,33.107296,0,3.762,99,0.3375,0.0,33.957893,5.2,0,0,0.0,0.0,0.0,27.378551,301.16406,308.9016,1,0.3,6.5969024,105.44365,99.0,0.63762623,99.0,0.0,0,SA_PV2025,0.63762623,3.0,1480.8582,1,43.60866,3.0,0.16866267,1.8724518,0,0.0,5.0951166,1.5096643,21.701424,88.55578,187.3939,99.0,0.6363489,99.0,0.0,0,SA_PV2030,0.6363489,3.0,106.70839,1,56.98859,3.0,0.012153575
50.737556,0.0,Sierra Leone,63.395,6.607,0.0,1918.0,0.009,0,24.35017,0,0.0,8.0625,13.054,6.607,48.43916,91.5,9.712,63.376,9999,4.21667,-11.82764,9.63358,1011,Northern,0,0,0,0,0,0,1.070245,0.002459393,59.817154,0.0,61.353985,62.9303,59.817154,0,6.607,99,0.3,0.0,61.353985,5.2,0,0,0.0,0.0,0.0,49.466652,544.1332,558.1131,1,0.3,3.9266617,102.770256,99.0,0.6595675,99.0,0.0,0,SA_PV2025,0.6595675,3.0,2767.6335,1,45.109272,3.0,0.31522024,2.5763168,0,0.0,6.2314663,2.0771554,29.080175,69.96645,168.80386,99.0,0.6582462,99.0,0.0,0,SA_PV2030,0.6582462,3.0,147.91098,1,57.4118,3.0,0.016846353
